Time,Patch,WW,WH,WR,WB,HH,HR,HB,RR,RB,BB
1321,1,8.94086655749706,8.776690004339,1.81187443283269,1.02664014803148,2.11081973370551,0.933145613658279,0.532719463567079,0.0915798997308842,0.102680777370733,0.0287079037530285
1322,1,8.90639786979509,8.78518998779295,1.81347560984813,1.02676594103272,2.12311346708112,0.938450021130514,0.535347246305015,0.0921070154111364,0.103192482423501,0.0288285378080719
1323,1,8.87192116087228,8.79361376867869,1.81506030267846,1.02687790622634,2.1354721882997,0.943781219249537,0.53798412999902,0.092636852885036,0.103706014055102,0.0289493713209568
1324,1,8.83743689533362,8.80196070907257,1.81662838178761,1.02697597056145,2.14789616376596,0.949139305479915,0.540630100767907,0.0931694225993263,0.104221370250446,0.0290704008743212
1325,1,8.8029455406291,8.81023016930234,1.81817971735578,1.02706006113238,2.16038565998878,0.954524377171567,0.543285144028003,0.0937047349948723,0.104738548862399,0.0291916229983031
1326,1,8.7684475670523,8.81842150797175,1.81971417928521,1.02713010518592,2.1729409435656,0.95993653155223,0.545949244484609,0.0942428005059091,0.105257547610109,0.0293130341701501
1327,1,8.7339434477388,8.8265340819856,1.82123163720623,1.02718603012863,2.18556228116648,0.965375865719818,0.548622386123416,0.0947836295592794,0.105778364077325,0.0294346308138291
1328,1,8.69943365866426,8.83456724657541,1.82273196048325,1.02722776353424,2.19824993951796,0.970842476634697,0.551304552201851,0.0953272325736602,0.106300995710696,0.029556409299637
1329,1,8.66491867864229,8.8425203553255,1.82421501822096,1.02725523315119,2.21100418538662,0.976336461111846,0.553995725240379,0.0958736199587785,0.106825439818068,0.0296783659438127
1330,1,8.630398989322,8.85039276019969,1.82568067927062,1.02726836691015,2.22382528556246,0.981857915812922,0.556695887013741,0.0964228021146162,0.107351693566762,0.0298004970081488
1331,1,8.59587507518537,8.85818381156849,1.82712881223644,1.02726709293172,2.23671350684196,0.98740693723823,0.55940501854214,0.0969747894306036,0.107879753981843,0.0299227986996056
1332,1,8.5613474235443,8.86589285823681,1.82855928548212,1.02725133953415,2.2496691160109,0.992983621718581,0.562123100082372,0.0975295922848017,0.108409617944377,0.0300452671699255
1333,1,8.52681652453732,8.87351924747223,1.82997196713739,1.02722103524118,2.26269237982692,0.998588065407055,0.564850111118902,0.0980872210430738,0.108941282189676,0.0301678985152482
1334,1,8.49228287112616,8.88106232503384,1.83136672510484,1.02717610878997,2.27578356500183,1.00422036427066,0.567586030354888,0.0986476860582447,0.10947474330553,0.0302906887757284
1335,1,8.45774695909192,8.8885214352016,1.83274342706669,1.02711648913907,2.28894293818365,1.00988061408187,0.570330835703145,0.0992109976692495,0.110009997730429,0.0304136339351534
1336,1,8.42320928703101,8.89589592080626,1.83410194049179,1.02704210547653,2.30217076593834,1.01556891041009,0.573084504277063,0.0997771662002699,0.110547041751774,0.0305367299205631
1337,1,8.38867035635079,8.90318512325988,1.83544213264269,1.02695288722805,2.31546731473136,1.02128534861301,0.575847012381469,0.10034620195986,0.111085871504072,0.0306599726018716
1338,1,8.35413067126492,8.91038838258687,1.83676387058284,1.02684876406528,2.32883285090881,1.02703002382781,0.578618335503433,0.100918115240057,0.111626482967129,0.0307833577914896
1339,1,8.31959073878838,8.91750503745563,1.83806702118388,1.02672966591409,2.34226764067845,1.03280303096229,0.58139844830303,0.101492916315488,0.112168871964218,0.0309068812439494
1340,1,8.28505106873226,8.9245344252108,1.83935145113313,1.02659552296309,2.35577195009033,1.03860446468592,0.584187324604044,0.102070615442454,0.112713034160248,0.0310305386555318
1341,1,8.25051217369817,8.93147588190603,1.84061702694108,1.02644626567207,2.36934604501719,1.04443441942075,0.586984937384622,0.10265122285801,0.113258965059917,0.0311543256638942
1342,1,8.21597456907238,8.93832874233739,1.84186361494912,1.02628182478064,2.38299019113455,1.0502929893322,0.589791258767882,0.10323474877903,0.113806660005849,0.0312782378477013
1343,1,8.18143877301962,8.94509234007737,1.84309108133729,1.02610213131693,2.39670465390058,1.05618026831973,0.592606260012463,0.10382120340126,0.114356114176731,0.0314022707262585
1344,1,8.14690530647662,8.95176600750947,1.84429929213227,1.02590711660632,2.41048969853557,1.06209635000751,0.595429911503036,0.10441059689836,0.114907322585428,0.0315264197591465
1345,1,8.11237469314526,8.95834907586341,1.84548811321535,1.02569671228036,2.42434559000121,1.06804132773479,0.59826218274076,0.10500293942093,0.115460280077094,0.0316506803458591
1346,1,8.07784745948545,8.96484087525093,1.84665741033066,1.02547085028569,2.43827259297955,1.07401529454635,0.60110304233369,0.10559824109553,0.116014981327268,0.0317750478254434
1347,1,8.04332413470763,8.97124073470226,1.84780704909343,1.02522946289307,2.45227097185162,1.08001834318269,0.603952457987141,0.106196512023678,0.116571420839962,0.0318995174761426
1348,1,8.008805250765,8.97754798220314,1.84893689499846,1.02497248270653,2.46634099067583,1.0860505660702,0.606810396494004,0.106797762280845,0.117129592945742,0.0320240845150419
1349,1,7.97429134234534,8.98376194473255,1.85004681342863,1.02469984267256,2.48048291316598,1.09211205531119,0.609676823725014,0.107402001915433,0.117689491799787,0.0321487440977166
1350,1,7.93978294686256,8.98988194830101,1.85113666966361,1.02441147608945,2.49469700266906,1.09820290267377,0.612551704618979,0.108009240947739,0.118251111379949,0.0322734913178837
1351,1,7.90528060444786,8.99590731798955,1.85220632888866,1.0241073166166,2.50898352214271,1.10432319958169,0.615435003172958,0.108619489368905,0.118814445484799,0.0323983212070572
1352,1,7.87078485794056,9.00183737798935,1.85325565620359,1.02378729828407,2.52334273413229,1.11047303710397,0.618326682432402,0.109232757139862,0.119379487731663,0.0325232287342056
1353,1,7.83629625287855,9.00767145164195,1.85428451663182,1.02345135550211,2.53777490074781,1.11665250594451,0.621226704481244,0.109849054190253,0.119946231554645,0.0326482088054137
1354,1,7.80181533748845,9.01340886148024,1.85529277512961,1.02309942307081,2.55228028364038,1.12286169643151,0.62413503043196,0.110468390417348,0.120514670202646,0.0327732562635478
1355,1,7.7673426626753,9.01904892926999,1.85628029659539,1.02273143618983,2.56685914397846,1.12910069850684,0.627051620415577,0.111090775684943,0.121084796737368,0.0328983658879241
1356,1,7.73287878201202,9.02459097605212,1.85724694587922,1.02234733046823,2.58151174242374,1.13536960171521,0.629976433571646,0.111716219822244,0.121656604031315,0.0330235323939816
1357,1,7.69842425172837,9.03003432218563,1.85819258779246,1.02194704193439,2.5962383391067,1.14166849519329,0.632909428038181,0.112344732622744,0.122230084765774,0.0331487504329589
1358,1,7.66397963069963,9.03537828739121,1.85911708711744,1.02153050704596,2.61103919360187,1.1479974676587,0.63585056094155,0.112976323843082,0.122805231428801,0.0332740145915748
1359,1,7.62954548043484,9.04062219079553,1.86002030861743,1.02109766270003,2.62591456490277,1.15435660739883,0.638799788386339,0.113611003201887,0.123382036313184,0.0333993193917135
1360,1,7.59512236506473,9.04576535097616,1.86090211704661,1.02064844624319,2.64086471139648,1.16074600225964,0.641757065445178,0.11424878037861,0.123960491514407,0.0335246592901139
1361,1,7.56071085132917,9.05080708600735,1.86176237716025,1.02018279548187,2.65588989083794,1.16716573963424,0.644722346148522,0.114889665012345,0.124540588928603,0.0336500286780644
1362,1,7.52631150856433,9.0557467135063,1.86260095372504,1.01970064869265,2.67099036032387,1.17361590645137,0.647695583474419,0.115533666700634,0.125122320250495,0.0337754218811008
1363,1,7.49192490868935,9.06058355068029,1.86341771152948,1.01920194463269,2.68616637626638,1.18009658916385,0.650676729338224,0.116180794998254,0.125705676971332,0.0339008331587111
1364,1,7.45755162619269,9.06531691437447,1.86421251539454,1.01868662255022,2.70141819436627,1.18660787373678,0.653665734582297,0.116831059415997,0.126290650376818,0.0340262567040435
1365,1,7.42319223811804,9.06994612112031,1.86498523018432,1.01815462219518,2.7167460695859,1.19314984563567,0.656662548965667,0.117484469419435,0.126877231545031,0.0341516866436213
1366,1,7.38884732404982,9.07447048718489,1.86573572081696,1.01760588382986,2.73215025612185,1.1997225898145,0.659667121153662,0.118141034427662,0.127465411344332,0.0342771170370617
1367,1,7.35451746609827,9.0788893286208,1.86646385227566,1.0170403482397,2.74763100737712,1.20632619070359,0.662679398707518,0.118800763812035,0.128055180431277,0.0344025418768014
1368,1,7.32020324888418,9.08320196131687,1.86716948961983,1.01645795674412,2.76318857593307,1.21296073219736,0.665699328073963,0.119463666894893,0.128646529248505,0.034527955087827
1369,1,7.2859052595231,9.08740770104949,1.86785249799639,1.01585865120746,2.77882321352096,1.21962629764195,0.66872685457477,0.12012975294826,0.129239448022635,0.034653350527412
1370,1,7.25162408760919,9.09150586353489,1.86851274265125,1.01524237404999,2.79453517099314,1.22632296982282,0.671761922396292,0.12079903119254,0.129833926762151,0.0347787219848595
1371,1,7.21736032519866,9.09549576448194,1.86915008894089,1.01460906825902,2.81032469829395,1.23305083095207,0.674804474578973,0.121471510795191,0.130429955255273,0.0349040631812512
1372,1,7.18311456679273,9.09937671964583,1.8697644023441,1.01395867740008,2.82619204443019,1.23980996265573,0.677854453006843,0.122147200869392,0.131027523067834,0.0350293677692028
1373,1,7.1488874093202,9.10314804488251,1.87035554847389,1.01329114562819,2.84213745744128,1.24660044596095,0.680911798396985,0.122826110472688,0.131626619541144,0.0351546293326265
1374,1,7.11467945211949,9.10680905620381,1.87092339308956,1.01260641769919,2.85816118436905,1.25342236128296,0.683976450288995,0.123508248605623,0.132227233789851,0.0352798413864996
1375,1,7.0804912969204,9.11035906983339,1.87146780210885,1.01190443898117,2.87426347122716,1.26027578841202,0.687048347034425,0.124193624210361,0.132829354699791,0.0354049973766403
1376,1,7.04632354782521,9.11379740226343,1.8719886416203,1.01118515546598,2.89044456297017,1.26716080650016,0.690127425786202,0.124882246169288,0.133432970925846,0.0355300906794913
1377,1,7.01217681128956,9.11712337031212,1.87248577789578,1.01044851378083,2.90670470346228,1.27407749404783,0.693213622488051,0.125574123303603,0.13403807088978,0.0356551146019099
1378,1,6.97805169610263,9.12033629118189,1.87295907740309,1.00969446119991,2.92304413544558,1.28102592889043,0.696306871863893,0.126269264371891,0.134644642778086,0.0357800623809662
1379,1,6.94394881336708,9.12343548251846,1.8734084068188,1.00892294565618,2.93946310050812,1.28800618818471,0.699407107407245,0.126967678068681,0.135252674539819,0.0359049271837491
1380,1,6.90986877647838,9.12642026247065,1.87383363304119,1.00813391575317,2.95596183905145,1.29501834839502,0.702514261370606,0.127669373022997,0.135862153884429,0.0360297021071799
1381,1,6.87581220110371,9.129289949751,1.87423462320334,1.00732732077685,2.97254059025785,1.30206248527946,0.705628264754844,0.128374357796877,0.136473068279593,0.0361543801778342
1382,1,6.84177970516044,9.13204386369715,1.87461124468643,1.00650311070766,2.98919959205721,1.30913867387587,0.708749047298574,0.129082640883897,0.137085404949037,0.036278954351773
1383,1,6.80777190879402,9.13468132433409,1.87496336513312,1.0056612362325,3.00593908109348,1.31624698848779,0.711876537467543,0.129794230707665,0.137699150870363,0.0364034175143807
1384,1,6.77378943435552,9.13720165243714,1.87529085246115,1.00480164875687,3.0227592926908,1.32338750267012,0.715010662444004,0.130509135620307,0.138314292772867,0.0365277624802139
1385,1,6.73983290637857,9.13960416959577,1.87559357487703,1.00392430041707,3.03966046081919,1.33056028921484,0.718151348116111,0.131227363900936,0.138930817135361,0.0366519819928575
1386,1,6.7059029515559,9.14188819827823,1.87587140088997,1.00302914409246,3.05664281805991,1.33776542013646,0.721298519067298,0.131948923754103,0.139548710183987,0.0367760687247912
1387,1,6.67200019871533,9.144053061897,1.87612419932589,1.00211613341779,3.07370659557043,1.34500296665745,0.724452098565685,0.132673823308243,0.140167957890038,0.0369000152772646
1388,1,6.63812527879525,9.14609808487504,1.87635183934161,1.00118522279562,3.09085202304898,1.35227299919344,0.727612008553477,0.133402070614087,0.140788545967767,0.037023814180183
1389,1,6.60427882481969,9.1480225927129,1.87655419043922,1.00023636740878,3.10807932869875,1.35957558733838,0.73077816963639,0.13413367364308,0.141410459872206,0.0371474578920022
1390,1,6.57046147187277,9.14982591205658,1.87673112248058,0.99926952323293,3.1253887391917,1.36691079984955,0.733950501073078,0.13486864028577,0.142033684796982,0.0372709387996337
1391,1,6.53667385707272,9.15150737076632,1.87688250570198,0.998284647049147,3.14278047963195,1.3742787046324,0.737128920764588,0.135606978350184,0.142658205672128,0.0373942492183606
1392,1,6.50291661954535,9.15306629798615,1.87700821072901,0.997281696456625,3.16025477351883,1.38167936872533,0.74031334524382,0.13634869556019,0.143284007161902,0.0375173813917633
1393,1,6.469190400397,9.15450202421429,1.87710810859147,0.996260629885401,3.17781184270951,1.38911285828426,0.743503689665027,0.137093799553848,0.143911073662605,0.0376403274916573
1394,1,6.43549584268704,9.15581388137439,1.87718207073859,0.995221406609164,3.19545190738122,1.39657923856722,0.74669986779332,0.137842297881736,0.144539389300397,0.0377630796180407
1395,1,6.40183359139969,9.15700120288765,1.87722996905428,0.994163986758118,3.21317518599312,1.4040785739186,0.749901791994213,0.138594198005267,0.145168937929123,0.0378856297990539
1396,1,6.3682042934155,9.1580633237457,1.8772516758726,0.993088331331907,3.23098189524772,1.41161092775349,0.753109373223188,0.139349507294991,0.145799703128131,0.0380079699909507
1397,1,6.33460859748218,9.15899958058441,1.87724706399339,0.991994402212602,3.24887225005198,1.41917636254176,0.756322521015303,0.140108233028879,0.146431668200106,0.0381300920780809
1398,1,6.30104715418488,9.15980931175851,1.87721600669804,0.990882162177741,3.26684646347791,1.42677493979203,0.759541143474819,0.140870382390593,0.147064816168895,0.0382519878728849
1399,1,6.26752061591605,9.16049185741706,1.87715837776546,0.989751574913433,3.28490474672289,1.43440672003559,0.762765147264878,0.141635962467741,0.147699129777348,0.0383736491159016
1400,1,6.2340296368446,9.16104655957977,1.87707405148812,0.988602605027504,3.30304730906949,1.44207176281011,0.765994437597214,0.142404980250112,0.148334591485152,0.0384950674757873
1401,1,6.20057487288464,9.16147276221419,1.87696290268833,0.987435218062708,3.32127435784494,1.44977012664327,0.769228918221912,0.143177442627903,0.14897118346668,0.0386162345493485
1402,1,6.16715698166364,9.16176981131378,1.87682480673469,0.986249380509986,3.33958609838019,1.45750186903626,0.772468491417202,0.143953356389929,0.149608887608842,0.0387371418615875
1403,1,6.13377662248996,9.16193705497677,1.87665963955861,0.985045059821771,3.35798273396857,1.46526704644714,0.775713057979321,0.144732728221809,0.15024768550894,0.0388577808657611
1404,1,6.10043445631995,9.16197384348593,1.87646727767109,0.983822224425346,3.37646446582405,1.47306571427414,0.778962517212405,0.14551556470415,0.150887558472536,0.0389781429434534
1405,1,6.06713114572435,9.16187952938921,1.87624759817958,0.982580843736246,3.39503149303908,1.48089792683872,0.782216766918456,0.146301872310705,0.151528487511318,0.0390982194046614
1406,1,6.03386735485429,9.16165346758122,1.87600047880505,0.981320888171703,3.41368401254207,1.48876373736864,0.785475703387351,0.147091657406523,0.152170453340986,0.0392180014878963
1407,1,6.00064374940655,9.16129501538557,1.87572579789918,0.98004232916414,3.4324222190544,1.49666319798084,0.788739221386927,0.147884926246076,0.152813436379139,0.0393374803602975
1408,1,5.9674609965884,9.16080353263811,1.87542343446176,0.978745139174699,3.45124630504706,1.50459635966417,0.792007214153119,0.148681684971381,0.15345741674317,0.0394566471177625
1409,1,5.93431976508176,9.16017838177096,1.87509326815818,0.977429291706809,3.47015646069695,1.51256327226209,0.795279573380173,0.149481939610098,0.154102374248178,0.0395754927850914
1410,1,5.90122072500683,9.15941892789752,1.87473517933715,0.976094761319796,3.48915287384263,1.5205639844552,0.79855618921093,0.150285696073616,0.154748288404883,0.0396940083161458
1411,1,5.86816454788517,9.15852453889824,1.87434904904849,0.974741523642522,3.50823572993982,1.52859854374363,0.801836950227184,0.151092960155128,0.155395138417559,0.0398121845940245
1412,1,5.83515190660213,9.15749458550733,1.87393475906119,0.973369555387056,3.5274052120164,1.53666699642935,0.805121743440118,0.151903737527681,0.156042903181976,0.0399300124312543
1413,1,5.80218347536876,9.15632844140029,1.87349219188152,0.971978834362386,3.546661500627,1.54476938759838,0.808410454280825,0.152718033742223,0.156691561283349,0.0400474825699962
1414,1,5.76925992968307,9.15502548328231,1.87302123077134,0.970569339488143,3.56600477380728,1.55290576110281,0.811702966590913,0.153535854225626,0.157341090994312,0.0401645856822694
1415,1,5.73638194629078,9.15358509097756,1.87252175976657,0.969141050808367,3.5854352070277,1.56107615954283,0.814999162613202,0.1543572042787,0.157991470272898,0.0402813123701906
1416,1,5.7035502031454,9.15200664751937,1.87199366369584,0.967693949505282,3.60495297314694,1.56928062424852,0.81829892298251,0.155182089074189,0.158642676760533,0.0403976531662306
1417,1,5.67076537936777,9.15028953924117,1.8714368281992,0.966228017913107,3.62455824236492,1.57751919526158,0.821602126716543,0.156010513654753,0.159294687780052,0.0405135985334885
1418,1,5.63802815520496,9.1484331558684,1.8708511397471,0.964743239531875,3.64425118217542,1.58579191131701,0.824908651206882,0.156842482930938,0.159947480333721,0.0406291388659829
1419,1,5.60533921198862,9.14643689061124,1.87023648565943,0.963239599041272,3.66403195731823,1.59409880982456,0.828218372210076,0.157678001679127,0.160601031101291,0.0407442644889608
1420,1,5.57269923209267,9.14430014025819,1.86959275412478,0.961717082314489,3.68390072973101,1.6024399268502,0.831531163838849,0.15851707453948,0.161255316438052,0.0408589656592249
1421,1,5.54010889889045,9.14202230527053,1.86891983421979,0.96017567643209,3.70385765850071,1.61081529709737,0.83484689855341,0.159359706013863,0.16191031237292,0.0409732325654792
1422,1,5.5075688967112,9.13960278987761,1.86821761592869,0.958615369695881,3.7239028998145,1.61922495388821,0.838165447152895,0.16020590046375,0.162565994606536,0.0410870553286929
1423,1,5.47507991079599,9.13704100217298,1.86748599016298,0.957036151642788,3.74403660691047,1.62766892914464,0.841486678766921,0.161055662108132,0.163222338509386,0.0412004240024837
1424,1,5.44264262725302,9.13433635421147,1.86672484878126,0.955438013058743,3.7642589300278,1.63614725336935,0.844810460847268,0.161908995021389,0.163879319119945,0.0413133285735199
1425,1,5.41025773301225,9.13148826210696,1.86593408460917,0.953820945992562,3.78457001635658,1.64465995562673,0.848136659159698,0.162765903131167,0.16453691114284,0.0414257589619427
1426,1,5.37792591577955,9.12849614613114,1.86511359145955,0.952184943769825,3.80497000998727,1.6532070635236,0.8514651377759,0.163626390216232,0.165195088947033,0.0415377050218071
1427,1,5.34564786399008,9.12535943081301,1.86426326415266,0.95053000100675,3.82545905185972,1.66178860318995,0.854795759065583,0.164490459904311,0.165853826564037,0.0416491565415449
1428,1,5.31342426676121,9.12207754503927,1.86338299853659,0.948856113624057,3.84603727971181,1.67040459925953,0.858128383688712,0.165358115669923,0.166513097686145,0.0417601032444457
1429,1,5.28125581384467,9.11864992215549,1.86247269150783,0.947163278860824,3.86670482802776,1.67905507485038,0.861462870587885,0.166229360832195,0.167172875664695,0.0418705347891611
1430,1,5.24914319557821,9.11507600006822,1.86153224103192,0.94545149528832,3.88746182798595,1.68774005154519,0.864799076980879,0.167104198552664,0.167833133508349,0.041980440770228
1431,1,5.21708710283654,9.11135522134774,1.86056154616427,0.94372076282383,3.90830840740648,1.69645954937168,0.868136858353341,0.167982631833072,0.168493843881413,0.0420898107186143
1432,1,5.18508822698175,9.10748703333185,1.85956050707116,0.941971082744451,3.92924469069823,1.70521358678282,0.87147606845165,0.168864663513137,0.169154979102174,0.0421986341022863
1433,1,5.15314725981303,9.10347088823025,1.85852902505077,0.940202457700868,3.95027079880566,1.71400218063698,0.874816559275944,0.169750296268325,0.169816511141271,0.042306900326797
1434,1,5.12126489351579,9.09930624322991,1.85746700255445,0.938414891731096,3.97138684915512,1.72282534617801,0.878158181073325,0.170639532607599,0.170478411620099,0.0424145987358984
1435,1,5.08944182061018,9.09499256060113,1.85637434320806,0.9366083902742,3.99259295560091,1.7316830970152,0.881500782331241,0.171532374871164,0.171140651809235,0.0425217186121745
1436,1,5.05767873389895,9.09052930780443,1.85525095183346,0.934782960183969,4.01388922837085,1.74057544510322,0.884844209771045,0.172428825228195,0.171803202626905,0.0426282491776987
1437,1,5.02597632641473,9.08591595759823,1.85409673447013,0.932938609742561,4.03527577401159,1.74950240072194,0.888188308341756,0.173328885674555,0.172466034637479,0.0427341795947133
1438,1,4.99433529136668,9.08115198814731,1.85291159839689,0.931075348674096,4.05675269533349,1.75846397245617,0.891532921214004,0.174232558030501,0.173129118050003,0.0428394989663334
1439,1,4.96275632208647,9.07623688313205,1.85169545215378,0.929193188158215,4.07832009135515,1.76746016717538,0.894877889774178,0.175139843938382,0.173792422716765,0.0429441963372737
1440,1,4.9312401119737,9.0711701318584,1.85044820556405,0.927292140843574,4.09997805724765,1.77649099001326,0.898223053618784,0.176050744860325,0.174455918131894,0.0430482606946
1441,1,4.89978735444064,9.06595122936866,1.84916976975624,0.925372220861301,4.12172668427834,1.78555644434733,0.901568250549001,0.176965262075903,0.175119573430003,0.0431516809685049
1442,1,4.86839874285643,9.06057967655297,1.84786005718643,0.923433443838381,4.14356605975437,1.79465653177837,0.904913316565471,0.177883396679807,0.175783357384866,0.0432544460331081
1443,1,4.83707497049057,9.05505498026153,1.84651898166055,0.92147582691099,4.16549626696582,1.80379125210987,0.908258085863295,0.178805149579493,0.176447238408133,0.0433565447072819
1444,1,4.80581673045586,9.04937665341764,1.84514645835686,0.919499388737754,4.18751738512854,1.81296060332738,0.911602390827264,0.179730521492834,0.17711118454809,0.043457965755502
1445,1,4.77462471565066,9.04354421513131,1.84374240384847,0.917504149512948,4.20962948932662,1.82216458157782,0.914946062027324,0.180659512945746,0.177775163488456,0.0435586978887232
1446,1,4.74349961870058,9.03755719081372,1.84230673612601,0.915490130979613,4.23183265045455,1.83140318114872,0.918288928214279,0.18159212426982,0.178439142547229,0.0436587297652822
1447,1,4.71244213189957,9.0314151122923,1.84083937462045,0.9134573564426,4.25412693515907,1.84067639444742,0.921630816315736,0.182528355599935,0.179103088675569,0.0437580499918257
1448,1,4.68145294715032,9.02511751792653,1.83934024022591,0.911405850781529,4.27651240578065,1.84998421198026,0.924971551432307,0.183468206871869,0.179766968456733,0.043856647124265
1449,1,4.65053275590411,9.01866395272441,1.83780925532263,0.909335640463663,4.29898912029475,1.85932662233163,0.928310956834062,0.184411677819896,0.18043074810505,0.0439545096687577
1450,1,4.61968224910004,9.01205396845962,1.83624634380009,0.907246753556685,4.32155713225267,1.8687036121431,0.93164885395725,0.185358767974381,0.181094393464946,0.0440516260827164
1451,1,4.58890211710366,9.00528712378926,1.83465143108012,0.905139219741394,4.3442164907222,1.8781151660924,0.934985062401286,0.186309476659361,0.181757870010025,0.0441479847758444
1452,1,4.55819304964493,8.99836298437233,1.83302444414017,0.90301307032428,4.36696724022789,1.88756126687244,0.938319399926017,0.187263802990125,0.182421142842186,0.0442435741111995
1453,1,4.52755573575568,8.99128112298878,1.83136531153661,0.900868338250011,4.38980942069109,1.89704189517027,0.941651682449265,0.188221745870783,0.183084176690802,0.0443383824062852
1454,1,4.49699086370639,8.98404111965916,1.82967396342819,0.898705058113802,4.41274306736968,1.90655702964604,0.944981724044663,0.189183303991828,0.183746935911953,0.0444323979341704
1455,1,4.46649912094238,8.97664256176494,1.82795033159952,0.896523266173674,4.43576821079757,1.91610664691186,0.948309336939782,0.1901484758277,0.184409384487699,0.0445256089246374
1456,1,4.43608119401948,8.96908504416932,1.82619434948462,0.894323000362588,4.45888487672383,1.92569072151077,0.951634331514563,0.191117259634329,0.185071486025427,0.0446180035653589
1457,1,4.40573776853899,8.9613681693387,1.82440595219061,0.892104300300463,4.48209308605171,1.93530922589556,0.954956516300051,0.192089653446691,0.185733203757241,0.0447095700031032
1458,1,4.37546952908216,8.95349154746467,1.82258507652138,0.889867207306056,4.50539285477727,1.94496213040764,0.958275697977448,0.193065655076342,0.186394500539413,0.0448002963449699
1459,1,4.345277159144,8.9454547965865,1.8207316610014,0.887611764408715,4.52878419392786,1.95464940325595,0.961591681377486,0.194045262108962,0.187055338851898,0.0448901706596536
1460,1,4.31516134106662,8.93725754271425,1.81884564589953,0.885338016359994,4.55226710950032,1.96437101049575,0.964904269480123,0.195028471901884,0.187715680797903,0.0449791809787387
1461,1,4.28512275597184,8.92889941995226,1.81692697325294,0.88304600964511,4.57584160239894,1.97412691600752,0.968213263414581,0.196015281581625,0.18837548810352,0.0450673152980234
1462,1,4.25516208369338,8.92038007062324,1.81497558689107,0.880735792494273,4.59950766837326,1.98391708147577,0.971518462459717,0.197005688041415,0.189034722117424,0.045154561578874
1463,1,4.22528000270842,8.91169914539278,1.81299143245961,0.878407414893839,4.62326529795556,1.99374146636798,0.974819664044746,0.197999687938718,0.189693343810637,0.0452409077496101
1464,1,4.19547719006855,8.90285630339432,1.81097445744454,0.87606092859732,4.6471144763983,2.0036000279134,0.97811666375032,0.198997277692756,0.19035131377635,0.0453263417069202
1465,1,4.16575432133028,8.89385121235452,1.80892461119623,0.873696387136217,4.67105518361118,2.013492721082,0.981409255309965,0.19999845348203,0.191008592229823,0.0454108513173081
1466,1,4.13611207048487,8.88468354871914,1.80684184495356,0.871313845830689,4.69508739409818,2.02341949856336,0.98469723061189,0.201003211241837,0.191665139008345,0.0454944244185708
1467,1,4.10655110988773,8.87535299777918,1.80472611186806,0.868913361800044,4.71921107689434,2.03338031074564,0.987980379701167,0.20201154666179,0.192320913571271,0.0455770488213076
1468,1,4.0770721101872,8.8658592537975,1.80257736702812,0.866494993973045,4.74342619550239,2.04337510569452,0.9912584907823,0.203023455183337,0.192975875000128,0.0456587123104607
1469,1,4.04767574025285,8.85620202013575,1.80039556748313,0.864058803098037,4.76773270782925,2.05340382913225,0.99453135022218,0.204038931997279,0.193629981998789,0.045739402646888
1470,1,4.01836266710321,8.84638100938163,1.79818067226778,0.861604851752865,4.79213056612237,2.06346642441668,0.997798742553434,0.205057972041293,0.194283192893734,0.045819107568967
1471,1,3.98913355583303,8.83639594347645,1.79593264242621,0.859133204354615,4.81661971690593,2.07356283252039,1.00106045047819,0.206080569997447,0.194935465634374,0.0458978147942322
1472,1,3.95998906953999,8.82624655384303,1.79365144103631,0.856643927169129,4.84120010091697,2.08369299200978,1.00431625487223,0.207106720289731,0.195586757793464,0.0459755120210433
1473,1,3.93092986925089,8.81593258151375,1.79133703323393,0.854137088320324,4.86587165304132,2.09385683902434,1.0075659347896,0.208136417081579,0.196237026567583,0.0460521869302871
1474,1,3.90195661384744,8.80545377725895,1.78898938623711,0.851612757799289,4.89063430224954,2.10405430725588,1.01080926746761,0.2091696542734,0.196886228777708,0.046127827187112
1475,1,3.87306995999141,8.79480990171549,1.78660846937032,0.849071007473161,4.91548797153269,2.1142853279279,1.01404602833225,0.210206425500113,0.197534320869857,0.0462024204426941
1476,1,3.84427056204944,8.78400072551551,1.78419425408868,0.84651191109377,4.94043257783811,2.12454982977497,1.01727599100416,0.211246724128683,0.19818125891583,0.0462759543360383
1477,1,3.81555907201728,8.77302602941533,1.78174671400212,0.843935544306054,4.96546803200502,2.13484773902221,1.02049892730485,0.212290543255666,0.198826998614021,0.0463484164958106
1478,1,3.78693613944365,8.76188560442452,1.77926582489958,0.841341984656235,4.99059423870021,2.14517897936489,1.02371460726361,0.213337875704758,0.199471495290323,0.0464197945422047
1479,1,3.75840241135353,8.75057925193502,1.77675156477313,0.838731311599738,5.01581109635361,2.15554347194808,1.02692279912466,0.214388714024353,0.200114703899129,0.046490076088842
1480,1,3.72995853217114,8.73910678385046,1.77420391384209,0.836103606508873,5.04111849709388,2.16594113534639,1.03012326935495,0.2154430504851,0.200756579024405,0.0465592487447043
1481,1,3.70160514364238,8.72746802271538,1.77162285457703,0.833458952680245,5.06651632668394,2.17637188554386,1.0333157826523,0.216500877077483,0.201397074880875,0.0466273001161012
1482,1,3.67334288475688,8.71566280184456,1.76900837172383,0.830797435341908,5.09200446445661,2.18683563591388,1.03650010195413,0.217562185509392,0.202036145315281,0.0466942178086699
